sa2_code,sa2_name,state,state_code,erp_2001,erp_2010,erp_2015,erp_2020,erp_2024,erp_2025,change_2015_25_abs,change_2015_25_pct,change_2020_25_abs,change_2020_25_pct,change_2024_25_abs,change_2024_25_pct,natural_increase_2024_25,net_internal_migration_2024_25,net_overseas_migration_2024_25,source_id,geography_version
122031427,Forestville - Killarney Heights,NSW,1,12098.0,12739.0,13179.0,13290.0,13438.0,13533.0,354.0,2.69,243.0,1.83,95.0,0.71,-2.0,-24.0,121.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031429,Freshwater - Brookvale,NSW,1,18072.0,20159.0,21832.0,22439.0,23291.0,23383.0,1551.0,7.1,944.0,4.21,92.0,0.4,222.0,-487.0,357.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031430,Manly Vale - Allambie Heights,NSW,1,15266.0,16462.0,17460.0,17849.0,17957.0,17944.0,484.0,2.77,95.0,0.53,-13.0,-0.07,24.0,-237.0,200.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031432,Terrey Hills - Duffys Forest,NSW,1,3789.0,3694.0,3767.0,3835.0,3629.0,3593.0,-174.0,-4.62,-242.0,-6.31,-36.0,-0.99,-27.0,-37.0,28.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031692,Belrose,NSW,1,7718.0,8737.0,8946.0,8811.0,8795.0,8738.0,-208.0,-2.33,-73.0,-0.83,-57.0,-0.65,-121.0,9.0,55.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031693,Collaroy - Collaroy Plateau,NSW,1,12409.0,13171.0,14164.0,14260.0,14181.0,14229.0,65.0,0.46,-31.0,-0.22,48.0,0.34,43.0,-146.0,151.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031694,Dee Why (South) - North Curl Curl,NSW,1,8010.0,8545.0,9132.0,9388.0,9408.0,9455.0,323.0,3.54,67.0,0.71,47.0,0.5,63.0,-143.0,127.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031695,Dee Why - North,NSW,1,11772.0,15237.0,16727.0,18044.0,19048.0,19332.0,2605.0,15.57,1288.0,7.14,284.0,1.49,194.0,-323.0,413.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031696,Frenchs Forest - Oxford Falls,NSW,1,16455.0,16571.0,17043.0,17342.0,17664.0,17765.0,722.0,4.24,423.0,2.44,101.0,0.57,35.0,-98.0,164.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
122031697,Narrabeen - Wheeler Heights,NSW,1,9444.0,10412.0,11303.0,11423.0,11249.0,11297.0,-6.0,-0.05,-126.0,-1.1,48.0,0.43,-42.0,-45.0,135.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123011433,Camden - Ellis Lane,NSW,1,10550.0,12221.0,13209.0,13405.0,13403.0,13365.0,156.0,1.18,-40.0,-0.3,-38.0,-0.28,-100.0,10.0,52.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123011698,Currans Hill,NSW,1,4656.0,5190.0,5472.0,6298.0,7377.0,7564.0,2092.0,38.23,1266.0,20.1,187.0,2.53,123.0,49.0,15.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123011699,Elderslie - Narellan,NSW,1,6650.0,8127.0,10083.0,13673.0,14688.0,14984.0,4901.0,48.61,1311.0,9.59,296.0,2.02,132.0,106.0,58.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123011700,Harrington Park,NSW,1,3296.0,7779.0,9988.0,11302.0,11453.0,11387.0,1399.0,14.01,85.0,0.75,-66.0,-0.58,59.0,-186.0,61.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123011701,Mount Annan,NSW,1,14282.0,17961.0,19422.0,19203.0,19520.0,19565.0,143.0,0.74,362.0,1.89,45.0,0.23,154.0,-200.0,91.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123011702,Spring Farm,NSW,1,89.0,961.0,3622.0,8776.0,11384.0,11767.0,8145.0,224.88,2991.0,34.08,383.0,3.36,200.0,147.0,36.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021436,Bradbury - Wedderburn,NSW,1,19619.0,19827.0,19450.0,20273.0,20737.0,21000.0,1550.0,7.97,727.0,3.59,263.0,1.27,219.0,-86.0,130.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021437,Campbelltown - Woodbine,NSW,1,12558.0,15720.0,18113.0,21720.0,24423.0,25009.0,6896.0,38.07,3289.0,15.14,586.0,2.4,218.0,102.0,266.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021438,Claymore - Eagle Vale - Raby,NSW,1,22755.0,21829.0,20998.0,20776.0,20481.0,20468.0,-530.0,-2.52,-308.0,-1.48,-13.0,-0.06,241.0,-353.0,99.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021439,Holsworthy Military Area,NSW,1,0.0,0.0,0.0,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021441,Leumeah - Minto Heights,NSW,1,16598.0,16271.0,16748.0,16904.0,17191.0,17328.0,580.0,3.46,424.0,2.51,137.0,0.8,120.0,-124.0,141.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021443,Minto - St Andrews,NSW,1,19748.0,18409.0,19888.0,21862.0,21978.0,22005.0,2117.0,10.64,143.0,0.65,27.0,0.12,134.0,-331.0,224.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021444,Rosemeadow - Glen Alpine,NSW,1,21390.0,20971.0,21255.0,21386.0,22230.0,22758.0,1503.0,7.07,1372.0,6.42,528.0,2.38,143.0,247.0,138.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021703,Denham Court - Bardia,NSW,1,1821.0,1639.0,3230.0,12042.0,20628.0,21375.0,18145.0,561.76,9333.0,77.5,747.0,3.62,281.0,362.0,104.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021704,Glenfield,NSW,1,7150.0,7668.0,9536.0,10721.0,10819.0,10758.0,1222.0,12.81,37.0,0.35,-61.0,-0.56,-50.0,-152.0,141.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021705,Ingleburn,NSW,1,14494.0,15526.0,16478.0,17016.0,17199.0,17248.0,770.0,4.67,232.0,1.36,49.0,0.28,143.0,-320.0,226.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123021706,Macquarie Fields,NSW,1,14446.0,13890.0,14225.0,14389.0,14506.0,14551.0,326.0,2.29,162.0,1.13,45.0,0.31,134.0,-236.0,147.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123031445,Bargo,NSW,1,4975.0,5517.0,5776.0,6006.0,6158.0,6278.0,502.0,8.69,272.0,4.53,120.0,1.95,34.0,75.0,11.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123031446,Douglas Park - Appin,NSW,1,6188.0,7162.0,9236.0,11065.0,12516.0,13313.0,4077.0,44.14,2248.0,20.32,797.0,6.37,112.0,644.0,41.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123031447,Picton - Tahmoor - Buxton,NSW,1,14113.0,15565.0,16812.0,18667.0,21494.0,22603.0,5791.0,34.45,3936.0,21.09,1109.0,5.16,223.0,843.0,43.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
123031448,The Oaks - Oakdale,NSW,1,7821.0,8753.0,9225.0,9825.0,10371.0,10429.0,1204.0,13.05,604.0,6.15,58.0,0.56,82.0,-61.0,37.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011449,Blackheath - Megalong Valley,NSW,1,5285.0,5576.0,5725.0,5790.0,5836.0,5872.0,147.0,2.57,82.0,1.42,36.0,0.62,1.0,-1.0,36.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011450,Blaxland - Warrimoo - Lapstone,NSW,1,19307.0,19072.0,19378.0,19282.0,19267.0,19277.0,-101.0,-0.52,-5.0,-0.03,10.0,0.05,110.0,-201.0,101.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011451,Blue Mountains - North,NSW,1,27.0,27.0,16.0,10.0,9.0,9.0,-7.0,-43.75,-1.0,-10.0,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011452,Katoomba - Leura,NSW,1,13154.0,13414.0,13668.0,13582.0,13473.0,13569.0,-99.0,-0.72,-13.0,-0.1,96.0,0.71,-29.0,-32.0,157.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011453,Lawson - Hazelbrook - Linden,NSW,1,10903.0,11337.0,11519.0,11536.0,11531.0,11536.0,17.0,0.15,0.0,0.0,5.0,0.04,36.0,-69.0,38.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011454,Springwood - Winmalee,NSW,1,22021.0,22471.0,22181.0,22189.0,22168.0,22366.0,185.0,0.83,177.0,0.8,198.0,0.89,-24.0,137.0,85.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124011455,Wentworth Falls,NSW,1,5688.0,6128.0,6188.0,6466.0,6451.0,6503.0,315.0,5.09,37.0,0.57,52.0,0.81,-28.0,37.0,43.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124021456,Blue Mountains - South,NSW,1,7.0,7.0,5.0,6.0,7.0,7.0,2.0,40.0,1.0,16.67,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031457,Cambridge Park,NSW,1,16628.0,15649.0,15880.0,16192.0,16390.0,16414.0,534.0,3.36,222.0,1.37,24.0,0.15,136.0,-162.0,50.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031459,Emu Plains - Leonay,NSW,1,14466.0,14277.0,14534.0,14140.0,13839.0,13936.0,-598.0,-4.11,-204.0,-1.44,97.0,0.7,41.0,6.0,50.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031460,Glenmore Park - Regentville,NSW,1,18115.0,21452.0,21710.0,21421.0,21315.0,21415.0,-295.0,-1.36,-6.0,-0.03,100.0,0.47,148.0,-150.0,102.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031461,Jamisontown - South Penrith,NSW,1,17524.0,17312.0,17675.0,17503.0,17613.0,17749.0,74.0,0.42,246.0,1.41,136.0,0.77,67.0,-20.0,89.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031462,Kingswood - Werrington,NSW,1,15599.0,17002.0,19389.0,24065.0,27270.0,28330.0,8941.0,46.11,4265.0,17.72,1060.0,3.89,216.0,623.0,221.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031463,Mulgoa - Luddenham - Orchard Hills,NSW,1,5948.0,6569.0,9257.0,11763.0,13131.0,13282.0,4025.0,43.48,1519.0,12.91,151.0,1.15,105.0,-9.0,55.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031464,Penrith,NSW,1,11813.0,12128.0,13317.0,17238.0,19848.0,20292.0,6975.0,52.38,3054.0,17.72,444.0,2.24,-23.0,300.0,167.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031465,Warragamba - Silverdale,NSW,1,4801.0,5189.0,5391.0,5891.0,7323.0,7544.0,2153.0,39.94,1653.0,28.06,221.0,3.02,93.0,118.0,10.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031707,Cranebrook - Castlereagh,NSW,1,15488.0,16284.0,17238.0,17245.0,17362.0,17444.0,206.0,1.2,199.0,1.15,82.0,0.47,200.0,-174.0,56.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124031708,Jordan Springs - Llandilo,NSW,1,1405.0,1619.0,5715.0,12427.0,15303.0,15589.0,9874.0,172.77,3162.0,25.44,286.0,1.87,209.0,-12.0,89.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124041466,Richmond - Clarendon,NSW,1,13660.0,13820.0,14138.0,15045.0,16335.0,16743.0,2605.0,18.43,1698.0,11.29,408.0,2.5,40.0,306.0,62.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124041467,Windsor - Bligh Park,NSW,1,16105.0,15940.0,15797.0,15535.0,15444.0,15477.0,-320.0,-2.03,-58.0,-0.37,33.0,0.21,157.0,-182.0,58.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124041468,Yarramundi - Londonderry,NSW,1,5963.0,7022.0,7506.0,7628.0,7701.0,7636.0,130.0,1.73,8.0,0.1,-65.0,-0.84,28.0,-119.0,26.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124051469,Erskine Park,NSW,1,7307.0,7042.0,6732.0,6605.0,6464.0,6450.0,-282.0,-4.19,-155.0,-2.35,-14.0,-0.22,49.0,-90.0,27.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124051470,St Clair,NSW,1,21498.0,20561.0,20528.0,20270.0,20400.0,20529.0,1.0,0.0,259.0,1.28,129.0,0.63,220.0,-208.0,117.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124051580,Colyton - Oxley Park,NSW,1,10874.0,11191.0,11803.0,12860.0,13722.0,13923.0,2120.0,17.96,1063.0,8.27,201.0,1.46,182.0,-94.0,113.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
124051581,St Marys - North St Marys,NSW,1,13398.0,14870.0,16203.0,17434.0,18642.0,18757.0,2554.0,15.76,1323.0,7.59,115.0,0.62,148.0,-207.0,174.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011475,Rookwood Cemetery,NSW,1,6.0,7.0,4.0,5.0,5.0,5.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011582,Auburn - Central,NSW,1,12623.0,16490.0,17782.0,20203.0,21297.0,21706.0,3924.0,22.07,1503.0,7.44,409.0,1.92,209.0,-549.0,749.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011583,Auburn - North,NSW,1,8421.0,10497.0,11685.0,11665.0,12027.0,12331.0,646.0,5.53,666.0,5.71,304.0,2.53,89.0,-387.0,602.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011584,Auburn - South,NSW,1,6605.0,7801.0,8653.0,9209.0,9333.0,9372.0,719.0,8.31,163.0,1.77,39.0,0.42,82.0,-227.0,184.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011585,Berala,NSW,1,7933.0,8798.0,9138.0,8938.0,8864.0,8895.0,-243.0,-2.66,-43.0,-0.48,31.0,0.35,57.0,-249.0,223.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011586,Lidcombe,NSW,1,14331.0,17072.0,20178.0,21436.0,23960.0,24516.0,4338.0,21.5,3080.0,14.37,556.0,2.32,166.0,-328.0,718.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011587,Regents Park,NSW,1,4484.0,5090.0,5213.0,5306.0,5315.0,5359.0,146.0,2.8,53.0,1.0,44.0,0.83,35.0,-80.0,89.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011709,Silverwater - Newington,NSW,1,4275.0,9231.0,9753.0,9924.0,9298.0,9305.0,-448.0,-4.59,-619.0,-6.24,7.0,0.08,67.0,-199.0,139.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125011710,Wentworth Point - Sydney Olympic Park,NSW,1,332.0,2380.0,7649.0,18598.0,23561.0,24852.0,17203.0,224.91,6254.0,33.63,1291.0,5.48,436.0,593.0,262.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125021477,Ermington - Rydalmere,NSW,1,17943.0,19757.0,21618.0,24507.0,26509.0,26956.0,5338.0,24.69,2449.0,9.99,447.0,1.69,222.0,-124.0,349.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125021478,Oatlands - Dundas Valley,NSW,1,15268.0,16095.0,17992.0,19019.0,19277.0,19493.0,1501.0,8.34,474.0,2.49,216.0,1.12,77.0,-133.0,272.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125021711,Carlingford - East,NSW,1,9291.0,9726.0,11052.0,11795.0,12006.0,11981.0,929.0,8.41,186.0,1.58,-25.0,-0.21,20.0,-261.0,216.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125021712,Carlingford - West,NSW,1,14720.0,15640.0,16624.0,19428.0,20625.0,20946.0,4322.0,26.0,1518.0,7.81,321.0,1.56,124.0,-156.0,353.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031479,Chester Hill - Sefton,NSW,1,15789.0,17170.0,18706.0,20833.0,21698.0,21806.0,3100.0,16.57,973.0,4.67,108.0,0.5,184.0,-316.0,240.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031480,Fairfield - East,NSW,1,13096.0,14455.0,15821.0,16224.0,16231.0,16405.0,584.0,3.69,181.0,1.12,174.0,1.07,90.0,-134.0,218.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031481,Granville - Clyde,NSW,1,16509.0,18819.0,21331.0,23569.0,25004.0,25304.0,3973.0,18.63,1735.0,7.36,300.0,1.2,303.0,-556.0,553.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031483,Guildford - South Granville,NSW,1,16371.0,18789.0,21558.0,22980.0,23812.0,24112.0,2554.0,11.85,1132.0,4.93,300.0,1.26,329.0,-342.0,313.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031484,Guildford West - Merrylands West,NSW,1,17550.0,19558.0,21173.0,23277.0,24581.0,25002.0,3829.0,18.08,1725.0,7.41,421.0,1.71,316.0,-209.0,314.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031486,Smithfield Industrial,NSW,1,8.0,20.0,14.0,13.0,13.0,13.0,-1.0,-7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031487,Yennora Industrial,NSW,1,7.0,13.0,14.0,13.0,13.0,13.0,-1.0,-7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031713,Greystanes - South,NSW,1,16287.0,16103.0,16706.0,16855.0,16933.0,16934.0,228.0,1.36,79.0,0.47,1.0,0.01,106.0,-234.0,129.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031714,Merrylands - Holroyd,NSW,1,17411.0,20539.0,22279.0,24183.0,25863.0,27002.0,4723.0,21.2,2819.0,11.66,1139.0,4.4,372.0,253.0,514.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031715,Pemulwuy - Greystanes (North),NSW,1,5191.0,7824.0,10188.0,10994.0,11072.0,11324.0,1136.0,11.15,330.0,3.0,252.0,2.28,21.0,153.0,78.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125031716,South Wentworthville,NSW,1,5600.0,6334.0,6851.0,7341.0,7637.0,7691.0,840.0,12.26,350.0,4.77,54.0,0.71,79.0,-124.0,99.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041489,North Parramatta,NSW,1,17050.0,20869.0,22678.0,24013.0,23674.0,23781.0,1103.0,4.86,-232.0,-0.97,107.0,0.45,158.0,-769.0,718.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041490,North Rocks,NSW,1,8022.0,8027.0,8121.0,8467.0,8702.0,8764.0,643.0,7.92,297.0,3.51,62.0,0.71,22.0,-34.0,74.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041491,Northmead,NSW,1,13306.0,17589.0,20622.0,21445.0,21737.0,21799.0,1177.0,5.71,354.0,1.65,62.0,0.29,206.0,-814.0,670.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041493,Toongabbie - Constitution Hill,NSW,1,19164.0,21366.0,22335.0,23234.0,23872.0,23933.0,1598.0,7.15,699.0,3.01,61.0,0.26,61.0,-347.0,347.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041494,Winston Hills,NSW,1,10725.0,10727.0,10997.0,11265.0,11215.0,11218.0,221.0,2.01,-47.0,-0.42,3.0,0.03,13.0,-98.0,88.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041588,Pendle Hill - Girraween,NSW,1,9729.0,11786.0,13018.0,14207.0,14342.0,14465.0,1447.0,11.12,258.0,1.82,123.0,0.86,70.0,-263.0,316.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041589,Wentworthville - Westmead,NSW,1,12688.0,14906.0,15967.0,21327.0,23692.0,23845.0,7878.0,49.34,2518.0,11.81,153.0,0.65,264.0,-960.0,849.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041717,Parramatta - North,NSW,1,3750.0,6339.0,8555.0,12332.0,14426.0,14904.0,6349.0,74.21,2572.0,20.86,478.0,3.31,171.0,-260.0,567.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041718,Parramatta - South,NSW,1,6496.0,9041.0,11142.0,10761.0,11130.0,11279.0,137.0,1.23,518.0,4.81,149.0,1.34,93.0,-662.0,718.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
125041719,Rosehill - Harris Park,NSW,1,6538.0,7770.0,9920.0,9852.0,10092.0,10229.0,309.0,3.11,377.0,3.83,137.0,1.36,103.0,-580.0,614.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126011496,Pennant Hills - Cheltenham,NSW,1,19293.0,20071.0,20946.0,22033.0,22167.0,22248.0,1302.0,6.22,215.0,0.98,81.0,0.37,21.0,-149.0,209.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126011720,Epping (East) - North Epping,NSW,1,10165.0,10782.0,11050.0,14318.0,15620.0,15733.0,4683.0,42.38,1415.0,9.88,113.0,0.72,56.0,-172.0,229.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126011721,Epping (NSW) - West,NSW,1,12844.0,13693.0,16262.0,18834.0,19635.0,19790.0,3528.0,21.69,956.0,5.08,155.0,0.79,93.0,-325.0,387.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021498,Gladesville - Huntleys Point,NSW,1,13148.0,14109.0,14803.0,15529.0,16067.0,16256.0,1453.0,9.82,727.0,4.68,189.0,1.18,89.0,-29.0,129.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021499,Hunters Hill - Woolwich,NSW,1,10280.0,10308.0,10765.0,10471.0,10145.0,10034.0,-731.0,-6.79,-437.0,-4.17,-111.0,-1.09,-104.0,-77.0,70.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021500,Macquarie Park - Marsfield,NSW,1,17534.0,19376.0,22052.0,24227.0,28057.0,28886.0,6834.0,30.99,4659.0,19.23,829.0,2.95,146.0,-70.0,753.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021501,North Ryde - East Ryde,NSW,1,12055.0,12515.0,12688.0,15418.0,16294.0,16577.0,3889.0,30.65,1159.0,7.52,283.0,1.74,77.0,30.0,176.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021503,West Ryde - Meadowbank,NSW,1,14993.0,17338.0,19645.0,20783.0,21847.0,22183.0,2538.0,12.92,1400.0,6.74,336.0,1.54,154.0,-317.0,499.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021590,Putney,NSW,1,4085.0,4295.0,4289.0,4240.0,4191.0,4198.0,-91.0,-2.12,-42.0,-0.99,7.0,0.17,11.0,-40.0,36.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021722,Denistone,NSW,1,6544.0,6896.0,7226.0,7165.0,7142.0,7196.0,-30.0,-0.42,31.0,0.43,54.0,0.76,29.0,-58.0,83.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021723,Eastwood,NSW,1,15699.0,16932.0,18668.0,19510.0,20031.0,20278.0,1610.0,8.62,768.0,3.94,247.0,1.23,77.0,-306.0,476.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021724,Ryde - North,NSW,1,17105.0,17981.0,20243.0,20968.0,21536.0,21909.0,1666.0,8.23,941.0,4.49,373.0,1.73,110.0,-205.0,468.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
126021725,Ryde - South,NSW,1,3767.0,5033.0,6956.0,11640.0,13046.0,13318.0,6362.0,91.46,1678.0,14.42,272.0,2.08,124.0,-82.0,230.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011504,Ashcroft - Busby - Miller,NSW,1,16934.0,16920.0,17769.0,18195.0,18253.0,18381.0,612.0,3.44,186.0,1.02,128.0,0.7,201.0,-200.0,127.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011505,Austral - Greendale,NSW,1,8956.0,9095.0,9258.0,10925.0,19453.0,22535.0,13277.0,143.41,11610.0,106.27,3082.0,15.84,356.0,2585.0,141.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011592,Badgerys Creek,NSW,1,255.0,289.0,113.0,26.0,23.0,23.0,-90.0,-79.65,-3.0,-11.54,0.0,0.0,0.0,0.0,0.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011593,Cecil Hills,NSW,1,6034.0,7209.0,7262.0,7038.0,6849.0,6831.0,-431.0,-5.94,-207.0,-2.94,-18.0,-0.26,31.0,-85.0,36.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011594,Green Valley,NSW,1,11874.0,12832.0,12989.0,13049.0,12811.0,12813.0,-176.0,-1.35,-236.0,-1.81,2.0,0.02,78.0,-190.0,114.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011595,Hinchinbrook,NSW,1,9140.0,9960.0,12015.0,13306.0,13055.0,13050.0,1035.0,8.61,-256.0,-1.92,-5.0,-0.04,93.0,-209.0,111.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011596,Hoxton Park - Carnes Hill - Horningsea Park,NSW,1,7249.0,9157.0,11395.0,13254.0,14051.0,14106.0,2711.0,23.79,852.0,6.43,55.0,0.39,118.0,-142.0,79.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011597,West Hoxton - Middleton Grange,NSW,1,5101.0,10175.0,14747.0,17165.0,17858.0,18072.0,3325.0,22.55,907.0,5.28,214.0,1.2,171.0,-63.0,106.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
127011726,Cobbitty - Bringelly,NSW,1,1473.0,1612.0,2120.0,4511.0,5778.0,6281.0,4161.0,196.27,1770.0,39.24,503.0,8.71,76.0,418.0,9.0,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
